Taxa_abr,Nstudy,Study,StudyYear,SuccStage,Mean.Age,Name,MeanHabitaSites,MeanRefForest,PreviousLandUse,Country,Site,Mean_Longitude,Mean_Latitude,Mean_Elevation,Mean_Rainfall,Zoogeographical_Realm_Holt_etal_2013,Zoogeographical_Region_Holt_etal_2013,Olson Biogeographic Realm,Continent_Island,Biome,Ai,Ak,RRR,List,Dissim,Si,Sk,RRS,BGroupOverall,BGroupBRealm,BGroupBiome,BGroupContIsla,Taxa,NStudyTaxa,FSpi,FSpk,RRFSp,Ini,Ink,RRIn,SDi,SDk,RRSD,Gri,Grk,RRGr,Pri,Prk,RRPr,Poi,Pok,RRPo,Sci,Sck,RRSc,Gzi,Gzk,RRGz,PatchPtoA5,PatchPtoA10,PatchPtoA25,PatchPtoA50,PatchPtoA75,PatchPtoA100,PatchArea5,PatchArea10,PatchArea25,PatchArea50,PatchArea75,PatchArea100,nPatches5,nPatches10,nPatches25,nPatches50,nPatches75,nPatches100,p.Forest5km,p.Forest10km,p.Forest25km,p.Forest50km,p.Forest75km,p.Forest100km
R,56,Suazo_etal,2015,MSF,15,56R_Suazo_etal_2015_MSF,Intermediate_forest_Sstage,Old_Growth_Forest,abandoned_agriculture,Mexico,Chamela.Cuixmala.Biosphere.Reserve,-105.05,19.5,150,788,NA_Neartic,Me_Mexican,Neotropic,Continent,Dry,25,25,0,Y,0.2340426,0.7659574,1,-0.266628724,ReptilesMSF,NA_NearticReptilesMSF,DryReptilesMSF,ContinentReptilesMSF,Reptiles,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006350305,0.006942783,0.007696614,0.007795035,0.007712839,0.007672612,17282608.37,37423235.64,7682354.788,10708196.69,11844256.39,10003593.86,3,4,75,191,348,669,0.667932032,0.477651251,0.294841122,0.261795147,0.234531583,0.21418891
B,57,Terborg_&_Weske,1969,YSF,NA,57B_Terborg_&_Weske_1969_YSF,Second_growth,Forest,abandoned_agriculture,Peru,Hacienda_Luisiana_Apurimac_River,-73.733333,-12.65,594,3048,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,54,141,-0.959775844,Y,0.7025641,0.2974359,1,-1.212556539,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,1,10,59,-1.774952351,28,65,-0.84218276,10,46,-1.526056303,3,5,-0.510825624,5,13,-0.955511445,6,8,-0.287682072,2,4,-0.693147181,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,57,Terborg_&_Weske,1969,MSF,NA,57B_Terborg_&_Weske_1969_MSF,Matorral,Forest,abandoned_agriculture,Peru,Hacienda_Luisiana_Apurimac_River,-73.733333,-12.65,594,3048,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,108,141,-0.266628663,Y,0.686747,0.313253,1,-1.160744108,BirdsMSF,NT_NeotropicalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,1,10,59,-1.774952351,50,65,-0.262364264,29,46,-0.461345567,10,5,0.693147181,9,13,-0.36772478,7,8,-0.133531393,3,4,-0.287682072,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,58,Karr,1976,ES,0,58B_Karr_1976_ES,Liberia_Grassland,Liberia_Forest,pasture,Liberia,Grassfield_Mount_Nimba,-8.570417,7.484444,475,2900,AF_Afrotropical,GC_Guineo_Congolian,Afrotropic,Continent,Moist,22,99,-1.504077397,Y,0.8512397,0.1487603,1,-1.905418993,BirdsES,AF_AfrotropicalBirdsES,MoistBirdsES,ContinentBirdsES,Birds,2,1,56,-4.025351691,13,78,-1.791759469,3,15,-1.609437912,5,4,0.223143551,1,2,-0.693147181,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,58,Karr,1976,YSF,6,58B_Karr_1976_YSF,Liberia_Late_Shrub,Liberia_Forest,pasture,Liberia,Grassfield_Mount_Nimba,-8.570417,7.484444,515,2900,AF_Afrotropical,GC_Guineo_Congolian,Afrotropic,Continent,Moist,55,99,-0.587786665,Y,0.4025974,0.5974026,1,-0.515164021,BirdsYSF,AF_AfrotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,2,22,56,-0.934309237,44,78,-0.572519193,7,15,-0.762140052,3,4,-0.287682072,1,2,-0.693147181,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,59,Hutto,1989,YSF,NA,59B_Hutto_1989_YSF,Short_second_growth_site,Undisturbed_Forest,pasture,Mexico,Estacion_Biologica_Chamela,-105.05,19.5,223,788,NA_Neartic,Me_Mexican,Neotropic,Continent,Dry,58,59,-0.017094433,Y,0.54,0.46,1,-0.776528789,BirdsYSF,NA_NearticBirdsYSF,DryBirdsYSF,ContinentBirdsYSF,Birds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,59,Hutto,1989,MSF,NA,59B_Hutto_1989_MSF,Tall_second_growth_site,Undisturbed_Forest,pasture,Mexico,Estacion_Biologica_Chamela,-105.05,19.5,223,788,NA_Neartic,Me_Mexican,Neotropic,Continent,Dry,63,59,0.065597282,Y,0.4117647,0.5882353,1,-0.530628241,BirdsMSF,NA_NearticBirdsMSF,DryBirdsMSF,ContinentBirdsMSF,Birds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,60,Blaber,1990,ES,0,60B_Blaber_1990_ES,Open_areas,Primary_Forest,pasture,Salomon Islands,New_Georgia_Vona_Vona_&_Kohinggo,157.25,-8.25,150,3188,OC_Oceanian,PM_Papuan-Melanesian,Australasia,Island,Moist,12,33,-1.011600912,Y,0.7333333,0.2666667,1,-1.321755715,BirdsES,OC_OceanianBirdsES,MoistBirdsES,IslandBirdsES,Birds,4,0,5,NA,10,16,-0.470003629,0,10,NA,1,5,-1.609437912,1,1,0,0,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,61,Bowman_etal,1990,ES,1,61B_Bowman_etal_1990_ES,A.B,F,slash_and_burn_agriculture,Papua New Guinea,Baiteta_village,145.73333,-5,380,3558,OC_Oceanian,PM_Papuan-Melanesian,Australasia,Island,Moist,9,30,-1.203972804,Y,0.76923075,0.23076925,1,-1.466336985,BirdsES,OC_OceanianBirdsES,MoistBirdsES,IslandBirdsES,Birds,5,0.5,13,-3.258096538,4.5,12,-0.980829253,1.5,14,-2.233592222,0.5,2,-1.386294361,2.5,1,0.916290732,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,61,Bowman_etal,1990,YSF,6,61B_Bowman_etal_1990_YSF,C.D,F,slash_and_burn_agriculture,Papua New Guinea,Baiteta_village,145.73333,-5,380,3558,OC_Oceanian,PM_Papuan-Melanesian,Australasia,Island,Moist,16,30,-0.628608659,Y,0.49115255,0.50884745,1,-0.675607013,BirdsYSF,OC_OceanianBirdsYSF,MoistBirdsYSF,IslandBirdsYSF,Birds,5,4,13,-1.178654996,7.5,12,-0.470003629,7.5,14,-0.624154309,0,2,NA,0.5,1,-0.693147181,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,61,Bowman_etal,1990,MSF,26,61B_Bowman_etal_1990_MSF,E,F,slash_and_burn_agriculture,Papua New Guinea,Baiteta_village,145.73333,-5,380,3558,OC_Oceanian,PM_Papuan-Melanesian,Australasia,Island,Moist,19,30,-0.456758402,Y,0.3469388,0.6530612,1,-0.426084433,BirdsMSF,OC_OceanianBirdsMSF,MoistBirdsMSF,IslandBirdsMSF,Birds,5,8,13,-0.485507816,8,12,-0.405465108,11,14,-0.241162057,0,2,NA,0,1,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,62,Johns,1991,YSF,1,62B_Johns_1991_YSF,Capoeira,Unlogged,slash_and_burn_agriculture,Brazil,Tefe_Lake,-64.966667,-3.533333,75,2300,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,154,145,0.06021886,Y,0.3189655,0.6810345,1,-0.384142313,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,6,54,73,-0.301475395,54,74,-0.315081047,22,17,0.257829109,10,10,0,15,7,0.762140052,10,8,0.223143551,3,2,0.405465108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,63,Andrade_&_Rubio,1994,YSF,3,63B_Andrade_&_Rubio_1994_YSF,YSG_Young_Secondary_Growth,U_Undisturbed_understories_Forest,slash_and_burn_agriculture,Colombia,Miriti_Parana_River_Caqueta,-71.033333,-0.85,100,3500,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,28.66666667,32,-0.110000895,Y,0.4642857,0.5357143,1,-0.624154282,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,7,39,43,-0.09763847,33,40,-0.192371893,21,8,0.965080896,2,1,0.693147181,0,0,NA,4,3,0.287682072,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,63,Andrade_&_Rubio,1994,MSF,12,63B_Andrade_&_Rubio_1994_MSF,OSG_Old_Secondary_Growth,U_Undisturbed_understories_Forest,slash_and_burn_agriculture,Colombia,Miriti_Parana_River_Caqueta,-71.033333,-0.85,100,3500,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,33,32,0.030771659,Y,0.4434783,0.5565217,1,-0.586049115,BirdsMSF,NT_NeotropicalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,7,50,43,0.15082289,42,40,0.048790164,15,8,0.628608659,1,1,0,1,0,NA,4,3,0.287682072,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,64,Estrada_etal,1997,ES,0,64B_Estrada_etal_1997_ES,Pasture,Undisturbed_Forest,pasture,Mexico,Los_Tuxtlas,-95,18.416667,1600,4964,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,0.5,1.8,-1.280933845,N,NA,NA,NA,NA,BirdsES,PN_PanamanianBirdsES,MoistBirdsES,ContinentBirdsES,Birds,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005186523,0.005848195,0.006892293,0.007524887,0.007704865,0.007754365,5024881.76,13348928.31,5796235.782,2588813.745,1593625.052,1131431.167,4,8,71,213,405,803,0.262134913,0.339474402,0.210655739,0.070621368,0.036732408,0.029078892
B,64,Estrada_etal,1997,YSF,10,64B_Estrada_etal_1997_YSF,Young_second_growths,Undisturbed_Forest,pasture,Mexico,Los_Tuxtlas,-95,18.416667,1600,4964,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,2.27,1.8,0.231993167,N,NA,NA,NA,NA,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005186523,0.005848195,0.006892293,0.007524887,0.007704865,0.007754365,5024881.76,13348928.31,5796235.782,2588813.745,1593625.052,1131431.167,4,8,71,213,405,803,0.262134913,0.339474402,0.210655739,0.070621368,0.036732408,0.029078892
B,64,Estrada_etal,1997,OSF,27.5,64B_Estrada_etal_1997_OSF,Old_second_growths,Undisturbed_Forest,pasture,Mexico,Los_Tuxtlas,-95,18.416667,1600,4964,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,1.89,1.8,0.048790164,N,NA,NA,NA,NA,BirdsOSF,PN_PanamanianBirdsOSF,MoistBirdsOSF,ContinentBirdsOSF,Birds,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005186523,0.005848195,0.006892293,0.007524887,0.007704865,0.007754365,5024881.76,13348928.31,5796235.782,2588813.745,1593625.052,1131431.167,4,8,71,213,405,803,0.262134913,0.339474402,0.210655739,0.070621368,0.036732408,0.029078892
B,65,Lawton_etal,1998,ES,1,65B_Lawton_etal_1998_ES,FF_Manually_cleared_Farm_Fallow,NP_Near_Primary,pasture,Cameroon,Mbalmayo_Forest_Reserve,11.466667,3.45,650,1600,AF_Afrotropical,GC_Guineo_Congolian,Afrotropic,Continent,Moist,4,45,-2.420368129,N,NA,NA,NA,NA,BirdsES,AF_AfrotropicalBirdsES,MoistBirdsES,ContinentBirdsES,Birds,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000898033,0.000749211,0.000422879,0.006539402,0.007560649,0.007370694,75089323.16,279878386.3,1839261774,909844742.8,814516500.5,176516527,1,1,1,8,20,159,0.946571147,0.893961145,0.941636174,0.933047966,0.928094877,0.899586869
B,65,Lawton_etal,1998,OSF,40,65B_Lawton_etal_1998_OSF,OS_Old_growth_secondary,NP_Near_Primary,pasture,Cameroon,Mbalmayo_Forest_Reserve,11.466667,3.45,650,1600,AF_Afrotropical,GC_Guineo_Congolian,Afrotropic,Continent,Moist,45,45,0,N,NA,NA,NA,NA,BirdsOSF,AF_AfrotropicalBirdsOSF,MoistBirdsOSF,ContinentBirdsOSF,Birds,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000898033,0.000749211,0.000422879,0.006539402,0.007560649,0.007370694,75089323.16,279878386.3,1839261774,909844742.8,814516500.5,176516527,1,1,1,8,20,159,0.946571147,0.893961145,0.941636174,0.933047966,0.928094877,0.899586869
B,66,Raman_etal,1998,YSF,5.33,66B_Raman_etal_1998_YSF,1Year_fallows1984.5Year_fallows1989.10Year_fallows1985,Primary_Forest,slash_and_burn_agriculture,India,Mizoram_Dampa_Tiger_Reserve,92.375,23.558333,500,2150,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,14,24.9,-0.575810474,Y,0.478454833,0.521545167,1,-0.650959399,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,10,19.66666667,45,-0.827737335,41,58,-0.346870944,11.66666667,18,-0.433635985,2,2,0,4.666666667,5,-0.068992871,2.333333333,3,-0.251314428,0.666666667,0,NA,0,0,NA,0.000758655,0.006304483,0.007345297,0.007546479,0.00757949,0.007733542,70081875.44,90039832.5,351430177.6,58418672.26,22798114.14,14226768.22,1,3,5,109,550,1416,0.893468548,0.867285307,0.899053327,0.814585104,0.713027961,0.644315532
B,66,Raman_etal,1998,MSF,25,66B_Raman_etal_1998_MSF,25Year_fallows1969,Primary_Forest,slash_and_burn_agriculture,India,Mizoram_Dampa_Tiger_Reserve,92.375,23.558333,500,2150,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,19.1,24.9,-0.265179468,Y,0.202454,0.797546,1,-0.226215766,BirdsMSF,OR_OrientalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,10,40,45,-0.117783036,52,58,-0.109199292,15,18,-0.182321557,1,2,-0.693147181,5,5,0,4,3,0.287682072,0,0,NA,0,0,NA,0.000758655,0.006304483,0.007345297,0.007546479,0.00757949,0.007733542,70081875.44,90039832.5,351430177.6,58418672.26,22798114.14,14226768.22,1,3,5,109,550,1416,0.893468548,0.867285307,0.899053327,0.814585104,0.713027961,0.644315532
B,66,Raman_etal,1998,OSF,100,66B_Raman_etal_1998_OSF,100Year_old_forest,Primary_Forest,slash_and_burn_agriculture,India,Mizoram_Dampa_Tiger_Reserve,92.375,23.558333,500,2150,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,23.9,24.9,-0.040989345,Y,0.183432,0.816568,1,-0.202645088,BirdsOSF,OR_OrientalBirdsOSF,MoistBirdsOSF,ContinentBirdsOSF,Birds,10,45,45,0,53,58,-0.090151097,19,18,0.054067221,1,2,-0.693147181,6,5,0.182321557,4,3,0.287682072,0,0,NA,0,0,NA,0.000758655,0.006304483,0.007345297,0.007546479,0.00757949,0.007733542,70081875.44,90039832.5,351430177.6,58418672.26,22798114.14,14226768.22,1,3,5,109,550,1416,0.893468548,0.867285307,0.899053327,0.814585104,0.713027961,0.644315532
B,67,Round_&_Brockelman,1998,YSF,5,67B_Round_&_Brockelman_1998_YSF,Clearing,Tall_forest,pasture,Thailand,Ban_Bang_Tieo,99.266667,7.93333,85,1900,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,67,100.6666667,-0.407122109,Y,0.56905925,0.43094075,0.944723633,-0.784921824,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,11,17,43.5,-0.939547594,38,66,-0.552068582,23,27,-0.16034265,2,1.5,0.287682072,5,2.5,0.693147181,2,2.5,-0.223143551,0,0,NA,0,0,NA,0.007225064,0.0070725,0.006976764,0.007061433,0.007109333,0.007216524,3027419.777,8729828.316,3914051.527,2300427.269,3535689.972,3648358.017,10,17,125,545,986,1691,0.383532284,0.475086144,0.250953563,0.160650294,0.198612437,0.197667946
B,67,Round_&_Brockelman,1998,MSF,35,67B_Round_&_Brockelman_1998_MSF,Secondary_Forest,Tall_forest,pasture,Thailand,Ban_Bang_Tieo,99.266667,7.93333,85,1900,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,91,100.6666667,-0.100955222,Y,0.41198385,0.58801615,0.944723633,-0.47413802,BirdsMSF,OR_OrientalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,11,25.5,43.5,-0.534082486,51,66,-0.257829109,29,27,0.071458964,2.5,1.5,0.510825624,2.5,2.5,0,2.5,2.5,0,0,0,NA,0,0,NA,0.007225064,0.0070725,0.006976764,0.007061433,0.007109333,0.007216524,3027419.777,8729828.316,3914051.527,2300427.269,3535689.972,3648358.017,10,17,125,545,986,1691,0.383532284,0.475086144,0.250953563,0.160650294,0.198612437,0.197667946
B,68,Petit_etal,1999,ES,0,68B_Petit_etal_1999_ES,Grazed_cattle_pastures,extensive_small_lowland_forest,pasture,Panama,Central_Panama,-80.108333,8.82499985,500,NA,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,14,42,-1.098612289,N,NA,NA,NA,NA,BirdsES,PN_PanamanianBirdsES,MoistBirdsES,ContinentBirdsES,Birds,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005464382,0.006930296,0.007055443,0.007328967,0.007302494,0.00740356,27777484.99,7760613.263,5076513.354,4076684.49,5946267.073,7845384.591,2,23,154,518,667,769,0.711177266,0.571023458,0.400705414,0.270614971,0.225923011,0.193356953
B,68,Petit_etal,1999,YSF,1,68B_Petit_etal_1999_YSF,Fallow_cattle_pastures,extensive_small_lowland_forest,pasture,Panama,Central_Panama,-80.108333,8.82499985,500,NA,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,25,42,-0.518793793,N,NA,NA,NA,NA,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005464382,0.006930296,0.007055443,0.007328967,0.007302494,0.00740356,27777484.99,7760613.263,5076513.354,4076684.49,5946267.073,7845384.591,2,23,154,518,667,769,0.711177266,0.571023458,0.400705414,0.270614971,0.225923011,0.193356953
B,69,Passell,2000,ES,22,69B_Passell_2000_ES,Unrestored,Reference_sites,mine,Indonesia,Bangka_Island,106,-2,30,2200,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,9,16,-0.575364145,Y,0.52,0.48,1,-0.733969175,BirdsES,OR_OrientalBirdsES,MoistBirdsES,IslandBirdsES,Birds,13,0,0,NA,4,8,-0.693147181,2,4,-0.693147181,3,2,0.405465108,0,2,NA,0,0,NA,0,0,NA,0,0,NA,0.006488139,0.007362402,0.006736171,0.006992424,0.007006538,0.007055695,11532897.89,13356475.76,17630039.25,25656671.45,23118470.53,20787299.18,4,13,62,122,223,362,0.58681848,0.555802013,0.560279269,0.401127013,0.29365316,0.24125084
B,70,Blake_and_Loiselle,2001,YSF,6,70B_Blake_and_Loiselle_2001_YSF,Young_Secondary_Forest,Old_Growth_Forest,abandoned_agriculture,Costa Rica,La_Selva_Biological_Station,-84.01667,10.41667,60,4000,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,111.7666667,86.6,0.255113549,Y,0.4382022,0.5617978,1,-0.57661328,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,14,45,59,-0.270874954,88,60,0.382992252,45,30,0.405465108,8,4,0.693147181,4,3,0.287682072,13,12,0.080042708,0,0,NA,0,0,NA,0.007127051,0.007024928,0.00710129,0.007076479,0.007341932,0.007370363,8270580.039,8448990.086,5187081.371,7747870.132,8616001.125,8752183.625,6,22,157,485,962,1600,0.635048491,0.595204893,0.417234853,0.481456801,0.472114877,0.448691579
B,70,Blake_and_Loiselle,2001,MSF,30,70B_Blake_and_Loiselle_2001_MSF,Old_Secondary_Forest,Old_Growth_Forest,abandoned_agriculture,Costa Rica,La_Selva_Biological_Station,-84.01667,10.41667,60,4000,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,84.3,86.6,-0.026917951,Y,0.3039216,0.6960784,1,-0.362292981,BirdsMSF,PN_PanamanianBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,14,38,59,-0.439951284,52,60,-0.143100844,25,30,-0.182321557,3,4,-0.287682072,2,3,-0.405465108,13,12,0.080042708,0,0,NA,0,0,NA,0.007127051,0.007024928,0.00710129,0.007076479,0.007341932,0.007370363,8270580.039,8448990.086,5187081.371,7747870.132,8616001.125,8752183.625,6,22,157,485,962,1600,0.635048491,0.595204893,0.417234853,0.481456801,0.472114877,0.448691579
B,71,Smith_etal,2001,YSF,8,71B_Smith_etal_2001_YSF,Early_Forest_successional_stage,Late_Forest_successional_stage,slash_and_burn_agriculture,Mexico,Calakmul_Model_Forest,-89.5141665,18.330972,125,1050,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,17.17,39.75,-0.839446166,Y,0.2923077,0.7076923,1,-0.345745884,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,15,9,22,-0.893817876,41,48,-0.157628944,11,12,-0.087011377,4,3,0.287682072,2,3,-0.405465108,2,4,-0.693147181,0,0,NA,0,0,NA,0.000698184,0.000485783,0.00027058,0.00456011,0.007694824,0.007376519,76171489.94,302451596.1,1888849827,3758402876,537492242.6,194236603.7,1,1,1,2,31,146,0.973986785,0.967719075,0.967864016,0.96237297,0.948236379,0.907835505
B,71,Smith_etal,2001,MSF,20,71B_Smith_etal_2001_MSF,Mid_Forest_successional_stage,Late_Forest_successional_stage,slash_and_burn_agriculture,Mexico,Calakmul_Model_Forest,-89.5141665,18.330972,125,1050,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,40.29,39.75,0.013493458,Y,0.295082,0.704918,1,-0.349673795,BirdsMSF,PN_PanamanianBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,15,12,22,-0.606135804,35,48,-0.315852949,11,12,-0.087011377,2,3,-0.405465108,1,3,-1.098612289,3,4,-0.287682072,0,0,NA,0,0,NA,0.000698184,0.000485783,0.00027058,0.00456011,0.007694824,0.007376519,76171489.94,302451596.1,1888849827,3758402876,537492242.6,194236603.7,1,1,1,2,31,146,0.973986785,0.967719075,0.967864016,0.96237297,0.948236379,0.907835505
B,72,Raman_&_Sukumar,2002,YSF,5,72B_Raman_&_Sukumar_2002_YSF,Cardamon_plantation_aband_5yrs_P1.P2.P3,Primary_rainforest_T3.T4.T5.T8.T9.T10,abandoned_agriculture,India,Kalakad-Mundathurai_Tiger_Reserve_Sengaltheri.Kakachi,77.4166665,8.5333335,1100,2200,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,25.66666667,29.66666667,-0.144830948,Y,0.238367374,0.761632626,0.832576094,-0.0890603,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,16,4.333333333,5.166666667,-0.175890666,16,19.16666667,-0.180583937,6.666666667,6.333333333,0.051293294,0.666666667,1.666666667,-0.916290732,0.333333333,0.5,-0.405465108,2,2,0,0,0,NA,0,0,NA,0.000661679,0.006220382,0.007436934,0.007589524,0.007654642,0.007575669,75045414.24,17470330.84,12099285.51,8603366.777,9460564.627,10263209.27,1,14,68,245,344,482,0.955751733,0.784973111,0.422249676,0.270049992,0.185409205,0.15853169
B,72,Raman_&_Sukumar,2002,MSF,15,72B_Raman_&_Sukumar_2002_MSF,Cardamon_plantation_aband_15yrs_P7,Primary_rainforest_T3.T4.T5.T8.T9.T10,abandoned_agriculture,India,Kalakad-Mundathurai_Tiger_Reserve_Sengaltheri.Kakachi,77.4166665,8.5333335,1100,2200,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,27,29.66666667,-0.094187215,Y,0.24137931,0.75862069,0.832576094,-0.093022719,BirdsMSF,OR_OrientalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,16,3,5.166666667,-0.543615447,17,19.16666667,-0.119959315,7,6.333333333,0.100083459,1,1.666666667,-0.510825624,0,0.5,NA,2,2,0,0,0,NA,0,0,NA,0.000661679,0.006220382,0.007436934,0.007589524,0.007654642,0.007575669,75045414.24,17470330.84,12099285.51,8603366.777,9460564.627,10263209.27,1,14,68,245,344,482,0.955751733,0.784973111,0.422249676,0.270049992,0.185409205,0.15853169
